BeaufortForce,PictureName,WaveHeight(m),WindSpeed(m/s)
1,Z63A_2019_04_25_0310.jpg,MM,2.0
2,Z09A_2019_04_25_0310.jpg,MM,3.0
2,Z80A_2019_04_25_0310.jpg,MM,3.0
2,Z92A_2019_04_25_0310.jpg,MM,3.0
4,Z17A_2019_04_25_0310.jpg,MM,7.0
5,Z71A_2019_04_25_0310.jpg,MM,9.0
4,Z37A_2019_04_25_0310.jpg,MM,7.0
3,Z04A_2019_04_25_0310.jpg,MM,5.0
2,Z64A_2019_04_25_0310.jpg,MM,3.0
1,Z25A_2019_04_25_0310.jpg,MM,2.0
4,Z26A_2019_04_25_0310.jpg,MM,6.0
0,Z91A_2019_04_25_0310.jpg,MM,0.0
4,Z29A_2019_04_25_0310.jpg,MM,8.0
3,Z35A_2019_04_25_0310.jpg,MM,5.0
4,W04A_2019_04_25_0310.jpg,MM,8.0
6,Z23A_2019_04_25_0310.jpg,MM,12.0
6,Z08A_2019_04_25_0310.jpg,MM,13.0
3,Z07A_2019_04_25_0310.jpg,MM,5.0
0,Z91A_2019_04_25_0410.jpg,MM,0.0
4,Z35A_2019_04_25_0410.jpg,MM,6.0
2,Z63A_2019_04_25_0410.jpg,MM,3.0
1,Z09A_2019_04_25_0410.jpg,MM,2.0
2,Z80A_2019_04_25_0410.jpg,MM,3.0
4,Z92A_2019_04_25_0410.jpg,MM,6.0
4,Z17A_2019_04_25_0410.jpg,MM,7.0
5,Z71A_2019_04_25_0410.jpg,MM,9.0
4,Z37A_2019_04_25_0410.jpg,MM,7.0
3,Z04A_2019_04_25_0410.jpg,MM,5.0
1,Z64A_2019_04_25_0410.jpg,MM,1.0
1,Z25A_2019_04_25_0410.jpg,MM,1.0
4,W04A_2019_04_25_0410.jpg,MM,7.0
6,Z23A_2019_04_25_0410.jpg,MM,12.0
4,Z26A_2019_04_25_0410.jpg,MM,7.0
4,Z29A_2019_04_25_0410.jpg,MM,7.0
6,Z08A_2019_04_25_0410.jpg,MM,12.0
4,Z07A_2019_04_25_0410.jpg,MM,6.0
3,Z57A_2019_04_25_0410.jpg,MM,4.0
6,Z08A_2019_04_25_0510.jpg,MM,12.0
3,Z63A_2019_04_25_0510.jpg,MM,4.0
2,Z09A_2019_04_25_0510.jpg,MM,3.0
3,Z80A_2019_04_25_0500.jpg,MM,4.0
1,Z92A_2019_04_25_0510.jpg,MM,2.0
5,Z17A_2019_04_25_0510.jpg,MM,11.0
4,Z71A_2019_04_25_0510.jpg,MM,8.0
4,Z37A_2019_04_25_0510.jpg,MM,7.0
3,Z04A_2019_04_25_0510.jpg,MM,5.0
1,Z64A_2019_04_25_0510.jpg,MM,2.0
1,Z25A_2019_04_25_0510.jpg,MM,1.0
4,W04A_2019_04_25_0510.jpg,MM,7.0
5,Z23A_2019_04_25_0510.jpg,MM,11.0
4,Z26A_2019_04_25_0510.jpg,MM,7.0
1,Z91A_2019_04_25_0510.jpg,MM,2.0
4,Z29A_2019_04_25_0510.jpg,MM,8.0
3,Z07A_2019_04_25_0510.jpg,MM,5.0
4,Z35A_2019_04_25_0510.jpg,MM,6.0
4,Z59A_2019_04_25_0510.jpg,MM,6.0
4,Z07A_2019_04_25_0610.jpg,MM,6.0
3,Z35A_2019_04_25_0610.jpg,MM,5.0
3,Z63A_2019_04_25_0610.jpg,MM,4.0
2,Z09A_2019_04_25_0610.jpg,MM,3.0
2,Z80A_2019_04_25_0610.jpg,MM,3.0
1,Z92A_2019_04_25_0610.jpg,MM,1.0
5,Z17A_2019_04_25_0610.jpg,MM,9.0
4,Z71A_2019_04_25_0610.jpg,MM,8.0
4,Z37A_2019_04_25_0610.jpg,MM,6.0
3,Z04A_2019_04_25_0610.jpg,MM,5.0
1,Z64A_2019_04_25_0610.jpg,MM,1.0
3,Z25A_2019_04_25_0610.jpg,MM,5.0
4,W04A_2019_04_25_0610.jpg,MM,8.0
5,Z23A_2019_04_25_0610.jpg,MM,11.0
4,Z26A_2019_04_25_0610.jpg,MM,7.0
5,Z08A_2019_04_25_0610.jpg,MM,11.0
2,Z91A_2019_04_25_0610.jpg,MM,3.0
4,Z29A_2019_04_25_0610.jpg,MM,8.0
4,Z07A_2019_04_25_0710.jpg,MM,8.0
4,Z59A_2019_04_25_0710.jpg,MM,6.0
2,Z63A_2019_04_25_0710.jpg,MM,3.0
2,Z09A_2019_04_25_0710.jpg,MM,3.0
2,Z80A_2019_04_25_0710.jpg,MM,3.0
1,Z92A_2019_04_25_0710.jpg,MM,1.0
4,Z17A_2019_04_25_0710.jpg,MM,8.0
4,Z71A_2019_04_25_0710.jpg,MM,8.0
4,Z37A_2019_04_25_0710.jpg,MM,6.0
4,Z04A_2019_04_25_0710.jpg,MM,6.0
2,Z64A_2019_04_25_0710.jpg,MM,3.0
4,Z25A_2019_04_25_0710.jpg,MM,7.0
4,W04A_2019_04_25_0710.jpg,MM,8.0
5,Z23A_2019_04_25_0650.jpg,2.7,10.0
4,Z26A_2019_04_25_0710.jpg,MM,7.0
1,Z91A_2019_04_25_0710.jpg,MM,2.0
4,Z29A_2019_04_25_0710.jpg,MM,8.0
4,Z35A_2019_04_25_0710.jpg,MM,6.0
5,Z08A_2019_04_25_0810.jpg,MM,11.0
2,Z63A_2019_04_25_0810.jpg,MM,3.0
3,Z09A_2019_04_25_0810.jpg,MM,4.0
2,Z80A_2019_04_25_0810.jpg,MM,3.0
3,Z92A_2019_04_25_0810.jpg,MM,4.0
4,Z17A_2019_04_25_0810.jpg,MM,8.0
4,Z71A_2019_04_25_0810.jpg,MM,8.0
4,Z37A_2019_04_25_0810.jpg,MM,7.0
3,Z04A_2019_04_25_0810.jpg,MM,5.0
3,Z64A_2019_04_25_0810.jpg,MM,5.0
4,Z25A_2019_04_25_0800.jpg,MM,8.0
4,W04A_2019_04_25_0810.jpg,MM,7.0
5,Z23A_2019_04_25_0810.jpg,MM,10.0
4,Z26A_2019_04_25_0810.jpg,MM,7.0
1,Z91A_2019_04_25_0810.jpg,MM,2.0
4,Z29A_2019_04_25_0810.jpg,MM,8.0
4,Z07A_2019_04_25_0810.jpg,MM,7.0
4,Z35A_2019_04_25_0810.jpg,MM,7.0
4,Z29A_2019_04_25_0910.jpg,MM,8.0
4,Z07A_2019_04_25_0910.jpg,MM,7.0
4,Z59A_2019_04_25_0910.jpg,MM,6.0
3,Z09A_2019_04_25_0910.jpg,MM,4.0
2,Z80A_2019_04_25_0910.jpg,MM,3.0
2,Z92A_2019_04_25_0910.jpg,MM,3.0
4,Z17A_2019_04_25_0910.jpg,MM,6.0
4,Z71A_2019_04_25_0910.jpg,MM,8.0
4,Z37A_2019_04_25_0910.jpg,MM,7.0
3,Z04A_2019_04_25_0910.jpg,MM,4.0
3,Z64A_2019_04_25_0910.jpg,MM,4.0
4,Z25A_2019_04_25_0910.jpg,MM,7.0
4,W04A_2019_04_25_0910.jpg,MM,6.0
5,Z23A_2019_04_25_0910.jpg,MM,9.0
4,Z26A_2019_04_25_0910.jpg,MM,7.0
5,Z08A_2019_04_25_0910.jpg,MM,11.0
1,Z91A_2019_04_25_0910.jpg,MM,2.0
4,Z35A_2019_04_25_0910.jpg,MM,7.0
3,Z63A_2019_04_25_0910.jpg,MM,4.0
0,Z57A_2019_04_25_0910.jpg,MM,0.0
4,Z35A_2019_04_25_1010.jpg,MM,6.0
2,Z80A_2019_04_25_1010.jpg,MM,3.0
4,Z92A_2019_04_25_1010.jpg,MM,8.0
4,Z17A_2019_04_25_1010.jpg,MM,6.0
4,Z71A_2019_04_25_1010.jpg,MM,6.0
4,Z37A_2019_04_25_1010.jpg,MM,7.0
3,Z04A_2019_04_25_1010.jpg,MM,5.0
3,Z64A_2019_04_25_1010.jpg,MM,5.0
4,Z25A_2019_04_25_1010.jpg,MM,6.0
4,W04A_2019_04_25_1010.jpg,MM,7.0
5,Z23A_2019_04_25_1010.jpg,MM,9.0
4,Z26A_2019_04_25_1010.jpg,MM,7.0
5,Z08A_2019_04_25_1010.jpg,MM,10.0
1,Z91A_2019_04_25_1010.jpg,MM,1.0
4,Z29A_2019_04_25_1010.jpg,MM,7.0
4,Z07A_2019_04_25_1010.jpg,MM,7.0
4,Z59A_2019_04_25_1010.jpg,MM,6.0
3,Z63A_2019_04_25_1000.jpg,MM,4.0
3,Z09A_2019_04_25_1010.jpg,MM,4.0
4,Z29A_2019_04_25_1110.jpg,MM,8.0
4,Z59A_2019_04_25_1110.jpg,MM,6.0
3,Z63A_2019_04_25_1110.jpg,MM,4.0
2,Z09A_2019_04_25_1110.jpg,MM,3.0
2,Z80A_2019_04_25_1110.jpg,MM,3.0
4,Z92A_2019_04_25_1110.jpg,MM,6.0
3,Z17A_2019_04_25_1110.jpg,MM,5.0
4,Z71A_2019_04_25_1110.jpg,MM,6.0
4,Z37A_2019_04_25_1110.jpg,MM,8.0
4,Z04A_2019_04_25_1110.jpg,MM,6.0
3,Z64A_2019_04_25_1110.jpg,MM,4.0
2,Z25A_2019_04_25_1110.jpg,MM,3.0
4,W04A_2019_04_25_1110.jpg,MM,6.0
4,Z23A_2019_04_25_1110.jpg,MM,8.0
4,Z26A_2019_04_25_1110.jpg,MM,8.0
5,Z08A_2019_04_25_1110.jpg,MM,9.0
1,Z57A_2019_04_25_1110.jpg,MM,1.0
4,Z07A_2019_04_25_1110.jpg,MM,6.0
4,Z35A_2019_04_25_1110.jpg,MM,6.0
4,Z23A_2019_04_25_1210.jpg,MM,8.0
4,Z26A_2019_04_25_1210.jpg,MM,7.0
5,Z08A_2019_04_25_1210.jpg,MM,9.0
1,Z91A_2019_04_25_1210.jpg,MM,1.0
3,Z63A_2019_04_25_1210.jpg,MM,4.0
2,Z09A_2019_04_25_1210.jpg,MM,3.0
1,Z80A_2019_04_25_1210.jpg,MM,2.0
5,Z92A_2019_04_25_1210.jpg,MM,9.0
5,Z17A_2019_04_25_1210.jpg,MM,9.0
3,Z71A_2019_04_25_1210.jpg,MM,5.0
4,Z37A_2019_04_25_1210.jpg,MM,8.0
4,Z04A_2019_04_25_1210.jpg,MM,6.0
3,Z64A_2019_04_25_1210.jpg,MM,4.0
2,Z25A_2019_04_25_1210.jpg,MM,3.0
4,Z35A_2019_04_25_1210.jpg,MM,6.0
4,W04A_2019_04_25_1210.jpg,MM,7.0
4,Z29A_2019_04_25_1210.jpg,MM,8.0
4,Z07A_2019_04_25_1210.jpg,MM,7.0
4,Z59A_2019_04_25_1210.jpg,MM,6.0
2,Z09A_2019_04_25_1310.jpg,MM,3.0
1,Z80A_2019_04_25_1310.jpg,MM,2.0
4,Z92A_2019_04_25_1310.jpg,MM,8.0
4,Z17A_2019_04_25_1310.jpg,MM,7.0
3,Z71A_2019_04_25_1310.jpg,MM,4.0
4,Z37A_2019_04_25_1310.jpg,MM,8.0
3,Z04A_2019_04_25_1310.jpg,MM,5.0
2,Z25A_2019_04_25_1310.jpg,MM,3.0
4,W04A_2019_04_25_1310.jpg,MM,8.0
4,Z26A_2019_04_25_1310.jpg,MM,7.0
0,Z91A_2019_04_25_1310.jpg,MM,0.0
4,Z29A_2019_04_25_1310.jpg,MM,7.0
4,Z07A_2019_04_25_1310.jpg,MM,6.0
4,Z35A_2019_04_25_1310.jpg,MM,6.0
3,Z63A_2019_04_25_1310.jpg,MM,4.0
3,Z64A_2019_04_25_1310.jpg,MM,4.0
4,Z23A_2019_04_25_1310.jpg,MM,8.0
4,Z08A_2019_04_25_1310.jpg,MM,8.0
3,Z59A_2019_04_25_1310.jpg,MM,5.0
4,Z07A_2019_04_25_1410.jpg,MM,6.0
3,Z63A_2019_04_25_1410.jpg,MM,4.0
2,Z09A_2019_04_25_1410.jpg,MM,3.0
2,Z80A_2019_04_25_1410.jpg,MM,3.0
4,Z92A_2019_04_25_1410.jpg,MM,7.0
4,Z17A_2019_04_25_1410.jpg,MM,7.0
1,Z71A_2019_04_25_1410.jpg,MM,2.0
4,Z37A_2019_04_25_1410.jpg,MM,7.0
3,Z04A_2019_04_25_1410.jpg,MM,5.0
2,Z64A_2019_04_25_1410.jpg,MM,3.0
2,Z25A_2019_04_25_1410.jpg,MM,3.0
4,W04A_2019_04_25_1410.jpg,MM,7.0
5,Z23A_2019_04_25_1410.jpg,MM,10.0
4,Z26A_2019_04_25_1410.jpg,MM,7.0
4,Z08A_2019_04_25_1410.jpg,MM,8.0
1,Z91A_2019_04_25_1410.jpg,MM,2.0
1,Z57A_2019_04_25_1410.jpg,MM,1.0
4,Z29A_2019_04_25_1410.jpg,MM,7.0
3,Z35A_2019_04_25_1410.jpg,MM,5.0
4,Z94A_2019_04_25_1410.jpg,MM,8.0
4,Z41A_2019_04_25_1410.jpg,MM,8.0
4,Z24A_2019_04_25_1410.jpg,MM,7.0
2,Z91A_2019_04_25_1510.jpg,MM,3.0
3,Z35A_2019_04_25_1510.jpg,MM,5.0
4,Z24A_2019_04_25_1510.jpg,MM,6.0
2,Z80A_2019_04_25_1510.jpg,MM,3.0
4,Z92A_2019_04_25_1510.jpg,MM,6.0
4,Z17A_2019_04_25_1510.jpg,MM,7.0
1,Z71A_2019_04_25_1510.jpg,MM,1.0
4,Z41A_2019_04_25_1510.jpg,MM,8.0
3,Z04A_2019_04_25_1510.jpg,MM,5.0
1,Z64A_2019_04_25_1510.jpg,MM,2.0
4,W04A_2019_04_25_1510.jpg,MM,7.0
4,Z26A_2019_04_25_1510.jpg,MM,7.0
4,Z29A_2019_04_25_1510.jpg,MM,7.0
3,Z07A_2019_04_25_1510.jpg,MM,5.0
4,Z59A_2019_04_25_1510.jpg,MM,6.0
3,Z63A_2019_04_25_1510.jpg,MM,5.0
4,Z94A_2019_04_25_1510.jpg,MM,7.0
3,Z09A_2019_04_25_1510.jpg,MM,4.0
4,Z37A_2019_04_25_1510.jpg,MM,8.0
1,Z25A_2019_04_25_1510.jpg,MM,2.0
5,Z23A_2019_04_25_1510.jpg,MM,9.0
3,Z71A_2019_04_25_1610.jpg,MM,4.0
2,Z25A_2019_04_25_1610.jpg,MM,3.0
2,Z91A_2019_04_25_1610.jpg,MM,3.0
3,Z63A_2019_04_25_1610.jpg,MM,5.0
4,Z04A_2019_04_25_1610.jpg,MM,6.0
4,W04A_2019_04_25_1610.jpg,MM,6.0
3,Z35A_2019_04_25_1610.jpg,MM,5.0
3,Z24A_2019_04_25_1610.jpg,MM,4.0
4,Z94A_2019_04_25_1610.jpg,MM,7.0
1,Z80A_2019_04_25_1610.jpg,MM,2.0
3,Z92A_2019_04_25_1610.jpg,MM,5.0
4,Z17A_2019_04_25_1610.jpg,MM,7.0
4,Z41A_2019_04_25_1610.jpg,MM,8.0
4,Z37A_2019_04_25_1610.jpg,MM,7.0
1,Z64A_2019_04_25_1610.jpg,MM,2.0
5,Z23A_2019_04_25_1610.jpg,MM,9.0
4,Z26A_2019_04_25_1610.jpg,MM,6.0
4,Z08A_2019_04_25_1610.jpg,MM,8.0
1,Z57A_2019_04_25_1610.jpg,MM,2.0
4,Z29A_2019_04_25_1550.jpg,2.5,7.0
3,Z07A_2019_04_25_1610.jpg,MM,5.0
3,Z25A_2019_04_25_1710.jpg,MM,4.0
4,W04A_2019_04_25_1710.jpg,MM,6.0
4,Z24A_2019_04_25_1710.jpg,MM,6.0
4,Z94A_2019_04_25_1710.jpg,MM,6.0
1,Z80A_2019_04_25_1710.jpg,MM,2.0
4,Z92A_2019_04_25_1710.jpg,MM,6.0
4,Z17A_2019_04_25_1710.jpg,MM,6.0
4,Z71A_2019_04_25_1710.jpg,MM,6.0
4,Z41A_2019_04_25_1710.jpg,MM,8.0
1,Z64A_2019_04_25_1710.jpg,MM,2.0
4,Z23A_2019_04_25_1710.jpg,MM,8.0
4,Z08A_2019_04_25_1710.jpg,MM,7.0
2,Z91A_2019_04_25_1710.jpg,MM,3.0
4,Z29A_2019_04_25_1710.jpg,MM,7.0
3,Z63A_2019_04_25_1710.jpg,MM,5.0
2,Z09A_2019_04_25_1710.jpg,MM,3.0
4,Z37A_2019_04_25_1710.jpg,MM,7.0
3,Z04A_2019_04_25_1710.jpg,MM,5.0
4,Z26A_2019_04_25_1710.jpg,MM,6.0
3,Z07A_2019_04_25_1710.jpg,MM,5.0
3,Z35A_2019_04_25_1710.jpg,MM,4.0
4,Z59A_2019_04_25_1710.jpg,MM,6.0
3,Z94A_2019_04_25_1810.jpg,MM,5.0
1,Z80A_2019_04_25_1810.jpg,MM,2.0
3,Z92A_2019_04_25_1810.jpg,MM,4.0
3,Z17A_2019_04_25_1810.jpg,MM,5.0
5,Z41A_2019_04_25_1810.jpg,MM,9.0
4,Z37A_2019_04_25_1810.jpg,MM,7.0
3,Z04A_2019_04_25_1810.jpg,MM,5.0
3,Z64A_2019_04_25_1810.jpg,MM,4.0
3,Z25A_2019_04_25_1810.jpg,MM,4.0
4,W04A_2019_04_25_1810.jpg,MM,6.0
3,Z26A_2019_04_25_1810.jpg,MM,5.0
4,Z29A_2019_04_25_1810.jpg,MM,6.0
3,Z63A_2019_04_25_1810.jpg,MM,5.0
3,Z24A_2019_04_25_1810.jpg,MM,5.0
2,Z09A_2019_04_25_1810.jpg,MM,3.0
4,Z71A_2019_04_25_1810.jpg,MM,6.0
4,Z23A_2019_04_25_1810.jpg,MM,7.0
4,Z08A_2019_04_25_1810.jpg,MM,7.0
3,Z07A_2019_04_25_1810.jpg,MM,5.0
3,Z35A_2019_04_25_1810.jpg,MM,5.0
3,Z92A_2019_04_25_1910.jpg,MM,4.0
3,Z17A_2019_04_25_1910.jpg,MM,5.0
3,Z64A_2019_04_25_1900.jpg,MM,4.0
3,Z25A_2019_04_25_1910.jpg,MM,4.0
4,W04A_2019_04_25_1910.jpg,MM,6.0
5,Z23A_2019_04_25_1910.jpg,MM,9.0
4,Z08A_2019_04_25_1910.jpg,MM,6.0
4,Z29A_2019_04_25_1910.jpg,MM,7.0
3,Z35A_2019_04_25_1910.jpg,MM,4.0
3,Z63A_2019_04_25_1910.jpg,MM,5.0
3,Z24A_2019_04_25_1900.jpg,MM,5.0
1,Z80A_2019_04_25_1910.jpg,MM,2.0
1,Z71A_2019_04_25_1910.jpg,MM,1.0
4,Z37A_2019_04_25_1910.jpg,MM,7.0
3,Z26A_2019_04_25_1910.jpg,MM,5.0
2,Z91A_2019_04_25_1910.jpg,MM,3.0
3,Z94A_2019_04_25_1910.jpg,MM,5.0
2,Z09A_2019_04_25_1910.jpg,MM,3.0
4,Z41A_2019_04_25_1910.jpg,MM,8.0
3,Z04A_2019_04_25_1910.jpg,MM,5.0
3,Z07A_2019_04_25_1910.jpg,MM,4.0
4,Z59A_2019_04_25_1910.jpg,MM,6.0
4,W04A_2019_04_25_2010.jpg,MM,6.0
4,Z29A_2019_04_25_2010.jpg,MM,7.0
3,Z07A_2019_04_25_2010.jpg,MM,4.0
3,Z35A_2019_04_25_2010.jpg,MM,5.0
3,Z63A_2019_04_25_2010.jpg,MM,5.0
3,Z24A_2019_04_25_2010.jpg,MM,4.0
3,Z94A_2019_04_25_2010.jpg,MM,5.0
1,Z80A_2019_04_25_2010.jpg,MM,2.0
3,Z92A_2019_04_25_2010.jpg,MM,4.0
2,Z17A_2019_04_25_2010.jpg,MM,3.0
1,Z71A_2019_04_25_2010.jpg,MM,1.0
5,Z41A_2019_04_25_2010.jpg,MM,9.0
4,Z37A_2019_04_25_2010.jpg,MM,7.0
3,Z04A_2019_04_25_2010.jpg,MM,5.0
3,Z64A_2019_04_25_2010.jpg,MM,4.0
3,Z25A_2019_04_25_2010.jpg,MM,4.0
4,Z23A_2019_04_25_2010.jpg,MM,8.0
4,Z26A_2019_04_25_2010.jpg,MM,6.0
4,Z08A_2019_04_25_2010.jpg,MM,7.0
0,Z91A_2019_04_25_2010.jpg,MM,0.0
1,Z57A_2019_04_25_2010.jpg,MM,1.0
2,Z09A_2019_04_25_2010.jpg,MM,3.0
1,Z57A_2019_04_25_2110.jpg,MM,1.0
2,Z35A_2019_04_25_2110.jpg,MM,3.0
4,Z63A_2019_04_25_2110.jpg,MM,6.0
3,Z24A_2019_04_25_2110.jpg,MM,5.0
3,Z94A_2019_04_25_2110.jpg,MM,5.0
2,Z80A_2019_04_25_2110.jpg,MM,3.0
2,Z92A_2019_04_25_2110.jpg,MM,3.0
1,Z17A_2019_04_25_2110.jpg,MM,2.0
1,Z71A_2019_04_25_2110.jpg,MM,2.0
4,Z41A_2019_04_25_2110.jpg,MM,8.0
4,Z37A_2019_04_25_2110.jpg,MM,7.0
3,Z04A_2019_04_25_2110.jpg,MM,5.0
3,Z64A_2019_04_25_2110.jpg,MM,4.0
3,Z25A_2019_04_25_2110.jpg,MM,4.0
4,W04A_2019_04_25_2110.jpg,MM,7.0
4,Z23A_2019_04_25_2110.jpg,MM,7.0
4,Z08A_2019_04_25_2110.jpg,MM,7.0
1,Z91A_2019_04_25_2110.jpg,MM,1.0
4,Z29A_2019_04_25_2110.jpg,MM,7.0
3,Z07A_2019_04_25_2110.jpg,MM,4.0
3,Z09A_2019_04_25_2110.jpg,MM,4.0
1,Z91A_2019_04_25_2210.jpg,MM,1.0
4,Z29A_2019_04_25_2210.jpg,MM,7.0
4,Z63A_2019_04_25_2210.jpg,MM,6.0
3,Z24A_2019_04_25_2210.jpg,MM,4.0
3,Z94A_2019_04_25_2200.jpg,MM,4.0
2,Z09A_2019_04_25_2210.jpg,MM,3.0
2,Z80A_2019_04_25_2210.jpg,MM,3.0
1,Z92A_2019_04_25_2210.jpg,MM,2.0
2,Z17A_2019_04_25_2210.jpg,MM,3.0
1,Z71A_2019_04_25_2210.jpg,MM,2.0
4,Z41A_2019_04_25_2210.jpg,MM,8.0
4,Z37A_2019_04_25_2200.jpg,MM,7.0
3,Z04A_2019_04_25_2210.jpg,MM,5.0
3,Z64A_2019_04_25_2210.jpg,MM,4.0
3,Z25A_2019_04_25_2210.jpg,MM,4.0
4,W04A_2019_04_25_2210.jpg,MM,6.0
4,Z23A_2019_04_25_2210.jpg,MM,6.0
3,Z26A_2019_04_25_2210.jpg,MM,5.0
4,Z08A_2019_04_25_2210.jpg,MM,7.0
2,Z07A_2019_04_25_2210.jpg,MM,3.0
2,Z35A_2019_04_25_2210.jpg,MM,3.0
4,Z23A_2019_04_25_2310.jpg,MM,6.0
3,Z26A_2019_04_25_2310.jpg,MM,4.0
2,Z91A_2019_04_25_2310.jpg,MM,3.0
3,Z07A_2019_04_25_2310.jpg,MM,4.0
3,Z63A_2019_04_25_2310.jpg,MM,5.0
3,Z24A_2019_04_25_2310.jpg,MM,4.0
3,Z94A_2019_04_25_2300.jpg,MM,4.0
3,Z09A_2019_04_25_2310.jpg,MM,4.0
2,Z92A_2019_04_25_2310.jpg,MM,3.0
3,Z17A_2019_04_25_2310.jpg,MM,4.0
1,Z71A_2019_04_25_2310.jpg,MM,2.0
4,Z41A_2019_04_25_2310.jpg,MM,8.0
4,Z37A_2019_04_25_2310.jpg,MM,7.0
4,Z04A_2019_04_25_2310.jpg,MM,6.0
3,Z64A_2019_04_25_2310.jpg,MM,4.0
3,Z25A_2019_04_25_2310.jpg,MM,4.0
4,W04A_2019_04_25_2310.jpg,MM,6.0
4,Z08A_2019_04_25_2310.jpg,MM,8.0
4,Z29A_2019_04_25_2310.jpg,MM,8.0
3,Z35A_2019_04_25_2310.jpg,MM,4.0
2,Z80A_2019_04_25_2310.jpg,MM,3.0
3,Z91A_2019_04_26_0010.jpg,MM,4.0
4,Z63A_2019_04_26_0010.jpg,MM,6.0
3,Z24A_2019_04_26_0010.jpg,MM,5.0
3,Z94A_2019_04_26_0010.jpg,MM,5.0
3,Z09A_2019_04_26_0010.jpg,MM,4.0
1,Z80A_2019_04_26_0010.jpg,MM,2.0
1,Z92A_2019_04_26_0010.jpg,MM,2.0
3,Z17A_2019_04_26_0010.jpg,MM,5.0
2,Z71A_2019_04_26_0010.jpg,MM,3.0
4,Z41A_2019_04_26_0010.jpg,MM,8.0
4,Z37A_2019_04_26_0010.jpg,MM,7.0
4,Z04A_2019_04_26_0010.jpg,MM,6.0
3,Z64A_2019_04_26_0010.jpg,MM,5.0
2,Z25A_2019_04_26_0010.jpg,MM,3.0
4,W04A_2019_04_26_0010.jpg,MM,6.0
3,Z26A_2019_04_26_0010.jpg,MM,5.0
4,Z08A_2019_04_26_0010.jpg,MM,8.0
4,Z29A_2019_04_26_0010.jpg,MM,8.0
2,Z35A_2019_04_26_0010.jpg,MM,3.0
4,Z23A_2019_04_26_0010.jpg,MM,7.0
3,Z07A_2019_04_26_0010.jpg,MM,4.0
4,Z59A_2019_04_25_2210.jpg,MM,7.0
3,Z24A_2019_04_26_0110.jpg,MM,5.0
3,Z94A_2019_04_26_0110.jpg,MM,5.0
2,Z09A_2019_04_26_0110.jpg,MM,3.0
1,Z80A_2019_04_26_0110.jpg,MM,2.0
3,Z17A_2019_04_26_0110.jpg,MM,4.0
4,Z41A_2019_04_26_0110.jpg,MM,8.0
4,Z37A_2019_04_26_0110.jpg,MM,8.0
4,W04A_2019_04_26_0110.jpg,MM,6.0
3,Z23A_2019_04_26_0110.jpg,MM,5.0
4,Z26A_2019_04_26_0110.jpg,MM,6.0
3,Z07A_2019_04_26_0110.jpg,MM,4.0
4,Z63A_2019_04_26_0110.jpg,MM,7.0
2,Z92A_2019_04_26_0110.jpg,MM,3.0
2,Z71A_2019_04_26_0110.jpg,MM,3.0
4,Z04A_2019_04_26_0110.jpg,MM,6.0
3,Z64A_2019_04_26_0110.jpg,MM,5.0
2,Z25A_2019_04_26_0110.jpg,MM,3.0
4,Z08A_2019_04_26_0110.jpg,MM,8.0
3,Z91A_2019_04_26_0110.jpg,MM,4.0
4,Z29A_2019_04_26_0110.jpg,MM,8.0
3,Z35A_2019_04_26_0110.jpg,MM,4.0
3,Z57A_2019_04_26_0110.jpg,MM,4.0
3,Z35A_2019_04_26_0210.jpg,MM,4.0
4,Z63A_2019_04_26_0210.jpg,MM,8.0
3,Z24A_2019_04_26_0210.jpg,MM,5.0
3,Z94A_2019_04_26_0210.jpg,MM,4.0
3,Z09A_2019_04_26_0210.jpg,MM,5.0
2,Z80A_2019_04_26_0210.jpg,MM,3.0
2,Z92A_2019_04_26_0210.jpg,MM,3.0
3,Z17A_2019_04_26_0210.jpg,MM,4.0
2,Z71A_2019_04_26_0210.jpg,MM,3.0
4,Z41A_2019_04_26_0210.jpg,MM,8.0
4,Z37A_2019_04_26_0210.jpg,MM,8.0
4,Z04A_2019_04_26_0210.jpg,MM,6.0
4,Z64A_2019_04_26_0210.jpg,MM,6.0
3,Z25A_2019_04_26_0210.jpg,MM,4.0
4,W04A_2019_04_26_0210.jpg,MM,6.0
4,Z23A_2019_04_26_0210.jpg,MM,6.0
4,Z26A_2019_04_26_0210.jpg,MM,6.0
4,Z08A_2019_04_26_0210.jpg,MM,8.0
3,Z91A_2019_04_26_0210.jpg,MM,4.0
4,Z29A_2019_04_26_0210.jpg,MM,8.0
3,Z07A_2019_04_26_0210.jpg,MM,4.0
3,Z07A_2019_04_26_0310.jpg,MM,4.0
5,Z63A_2019_04_26_0310.jpg,MM,9.0
3,Z24A_2019_04_26_0310.jpg,MM,5.0
4,Z94A_2019_04_26_0310.jpg,MM,6.0
3,Z09A_2019_04_26_0310.jpg,MM,5.0
1,Z80A_2019_04_26_0310.jpg,MM,2.0
2,Z92A_2019_04_26_0310.jpg,MM,3.0
1,Z17A_2019_04_26_0310.jpg,MM,2.0
4,Z71A_2019_04_26_0310.jpg,MM,7.0
4,Z41A_2019_04_26_0310.jpg,MM,8.0
4,Z37A_2019_04_26_0310.jpg,MM,8.0
4,Z04A_2019_04_26_0310.jpg,MM,7.0
4,Z64A_2019_04_26_0310.jpg,MM,6.0
4,Z25A_2019_04_26_0310.jpg,MM,6.0
3,W04A_2019_04_26_0310.jpg,MM,5.0
